Recording;A copy of the performance of a piece of music or other audio material, made for later reproduction.;kind
name;description;inferred_stereotype
biological_event;A process or occurrence in a biological system.;event
active_entity;An entity that actively participates in a biological process, often driving the event.;role
output;The product or result of a biological event.;role
biological_entity;A physical structure or element involved in biological processes (e.g., protein, cell, organ).;kind
input;A substance or entity that is acted upon or consumed during a biological event.;role
event;A general occurrence or happening.;event
degraded_entity;An entity that is broken down or consumed during a biological event.;role
participation_in_biological_event;The act of being involved in a biological event.;relator
regulator;An entity that controls or modifies the rate or progress of a biological event.;role
int;It's unclear what 'int' represents without more context. It could be short for 'interaction,' but a stereotype cannot be inferred confidently.;
pathway;A series of connected biological events or reactions leading to a specific outcome.;kind
role_in_biological_event;A general category for the specific roles that entities can play in biological events.;category
string;It's unclear what 'string' represents in this context. It might be a data type rather than an ontological element.;
Entity_in_process;An entity that is currently undergoing a process or transformation.;role
process;A series of actions or steps taken in order to achieve a particular end.;process
name;description;inferred_stereotype
Quebra;Um evento que representa uma ruptura ou dano físico, possivelmente em um componente rodoviário.;event
Bem Alugado;Um bem que foi alugado por um período específico.;role
Balança Fixa;Um tipo de balança que é instalada em um local permanente, geralmente para fins de pesagem de veículos.;subkind
Fiscalização Orientativa;Uma atividade que visa orientar e educar os usuários sobre as normas e regulamentos, em vez de aplicar penalidades.;subkind
Imóvel Edificado Arrendado Imobilizado;Um imóvel que foi construído, arrendado e classificado como imobilizado, indicando que não se destina à venda.;role
Elemento Alterável;Um componente ou elemento que possui a capacidade de ser modificado ou ajustado.;roleMixin
Área;Uma extensão de espaço geográfico ou superfície delimitada.;kind
Entidade Pública em CA;Uma entidade governamental que está envolvida em um Contrato de Arrendamento.;role
Trinca;Uma rachadura ou fenda em um elemento físico, como o pavimento rodoviário.;event
Subseção;Uma divisão ou subcategoria dentro de uma seção maior de um documento legal ou regulamentar.;subkind
Alínea Composta;Um parágrafo que é dividido em múltiplos incisos, cada um abordando um aspecto específico.;subkind
Cabine de Pedágio Manual;Um tipo de cabine de pedágio onde a cobrança é realizada por um operador humano.;subkind
Medida Administrativa;Uma ação ou decisão tomada por uma autoridade administrativa para impor regulamentos ou resolver uma questão específica.;kind
IR;Imposto de Renda, um imposto cobrado sobre os rendimentos de pessoas físicas e jurídicas.;kind
Item do PER Excluído;Um item que foi removido do Programa de Exploração da Rodovia.;role
Autorização de Uso;Uma permissão concedida para utilizar um bem ou serviço para um propósito específico.;kind
Inscrição no Pavimento;Marcas ou símbolos pintados ou aplicados no pavimento rodoviário para fornecer informações ou instruções aos usuários.;kind
Decreto Legislativo;Um ato legislativo que aprova ou ratifica atos do Poder Executivo, como tratados internacionais.;kind
Túnel Ideal;Uma representação idealizada de um túnel, descrevendo suas características e funcionalidades desejáveis.;role
Órgão Público;Uma entidade governamental que faz parte da administração pública.;kind
Posto de Fiscalização de OC;Um posto designado para fiscalizar Obras de Contenção.;subkind
Fiscal Conveniado;Um agente fiscal que atua em nome de uma entidade conveniada.;role
Empresa Regulada;Uma empresa que opera em um setor regulamentado por agências governamentais.;role
Serviço de Socorro Mecânico;Um serviço que fornece assistência a veículos que sofreram pane ou acidente.;kind
Provedor de Serviço;Uma entidade que fornece um serviço específico.;role
Responsável por Serviço Delegado;A entidade responsável pela supervisão e gestão de um serviço que foi delegado a outra entidade.;role
Fiscalização em PFR;Atividade de fiscalização realizada em um Posto de Fiscalização Rodoviária.;subkind
Cassação;A anulação ou cancelamento de uma licença, permissão ou autorização.;event
Empresa SA Regular;Uma Sociedade Anônima (SA) que está em conformidade com as leis e regulamentações.;subkind
Contrato de Concessão Ferroviária;Um contrato que concede a uma empresa privada o direito de operar e explorar uma ferrovia por um período determinado.;kind
Fiscalização Indireta Autuadora;Fiscalização realizada por meio de análise de documentos, registros ou outros meios indiretos, com poder de autuação.;subkind
Unidade Regional;Uma subdivisão administrativa de uma organização ou governo responsável por uma região geográfica específica.;subkind
Remoção de Veículo;A ação de retirar um veículo de um local, geralmente por motivos de segurança ou infração.;event
Degradação;Deterioração ou redução da qualidade de um bem ou ambiente.;event
Obra Planejada que Necessita de Projeto;Uma obra que está em fase de planejamento e requer a elaboração de um projeto detalhado antes de sua execução.;role
Acidente de Trânsito;Um evento inesperado que ocorre em uma via pública envolvendo veículos e/ou pedestres, resultando em danos ou ferimentos.;event
Trecho de Monitoração;Um segmento específico de uma rodovia ou via que está sob monitoramento constante.;role
Delegação em Convênio de Manutenção;A transferência de responsabilidades de manutenção para uma entidade conveniada por meio de um convênio.;relator
Saída de Pista;Um evento em que um veículo sai da pista de rolamento, geralmente resultando em um acidente.;event
Fiscalização de Órgão Conveniado;Atividade de fiscalização realizada por um órgão que possui um convênio com a entidade reguladora.;subkind
Drenagem Subterrânea;Um sistema de estruturas subterrâneas projetadas para coletar e direcionar o escoamento de águas pluviais.;subkind
Engenheiro Responsável;O profissional de engenharia que assume a responsabilidade técnica por um projeto ou obra.;role
Caminhão Munck;Um tipo de caminhão equipado com um guindaste articulado, utilizado para içamento e movimentação de cargas.;subkind
Atividade Extraordinária;Uma atividade que não faz parte das operações regulares de uma organização.;subkind
Terminal Rodoviário sem PFA;Um terminal rodoviário que não possui um Posto de Fiscalização da ANTT.;role
Tio-avô;O irmão do avô ou da avó de uma pessoa.;subkind
Sinalização de Advertência;Sinais de trânsito que alertam os usuários sobre condições potencialmente perigosas à frente.;subkind
name;description;inferred_stereotype
Passive Person;An individual who is acted upon or affected by an action or event rather than being the primary actor.;role
Restrict Right;The act of limiting or constraining someone's entitlement or freedom to act.;event
Legal Care Relator;A relationship or connection established by law concerning the responsibility to care for someone or something.;relator
Comissive Crime;A crime that is committed by performing a prohibited act, as opposed to an omission.;subkind
Intrinsic Moment;A moment in time that is inherently significant or meaningful within a specific context.;phase
Natural Person;A human being, as opposed to a legal entity.;kind
Social Relator;A relationship or connection that exists within a social context, such as friendship, kinship, or membership in a group.;relator
Crime Agent;An individual or entity that commits a crime.;role
Able Guarantor Participation;The involvement or engagement of a capable individual who assumes responsibility for another's actions or obligations.;roleMixin
Social Object;An entity, concept, or phenomenon that holds significance or meaning within a social context.;roleMixin
Legal Event;An occurrence or happening that has legal significance or consequences.;subkind
Norm Relator;A relationship or connection established by a norm, standard, or rule.;relator
Agent;An individual or entity that acts or has the capacity to act.;category
Duty to Act;A legal or moral obligation to take action in a particular situation.;roleMixin
Specific Rule;A precise and clearly defined regulation or guideline that applies to a particular case or situation.;subkind
Legal Omission;The failure to fulfill a legal duty or obligation by not taking a required action.;subkind
Permission;The authorization or consent to do something.;roleMixin
Desire;A strong feeling of wanting to have something or wishing for something to happen.;quality
Felony Omission;The failure to perform an act required by law, where such omission constitutes a felony.;subkind
Legal Felony Omission;A legal term referring to the omission of an act that is legally required, resulting in a felony offense.;subkind
General Rule;A broadly applicable regulation or guideline that applies to a wide range of situations.;subkind
Mentally Sick;Experiencing a mental disorder or illness that significantly impairs cognitive or emotional functioning.;phaseMixin
Social Agent;An individual or entity that acts within a social context, influencing social norms, relationships, or structures.;role
Unfulfilled Duty to Act;A legal or moral obligation to take action that has not been met.;situation
Recent Rule;A rule or regulation that has been established or enacted recently.;subkind
Superior Rule;A rule or law that takes precedence over another due to its higher authority or hierarchy.;subkind
CPF;Brazilian individual taxpayer registry identification (Cadastro de Pessoas Físicas);datatype
Passive Agent;An individual or entity that is acted upon or receives an action rather than being the primary actor.;role
Qualified Situation;A situation that meets specific criteria or conditions that modify its legal or contextual interpretation.;subkind
Guaranteed;Assured or certain to happen or be the case.;quality
Deprive Liberty;To take away someone's freedom or confine them against their will.;event
Punishment Act;An act of imposing a penalty or consequence for a wrongdoing or offense.;subkind
Abstract Object;An entity or concept that is not concrete or tangible, such as an idea, thought, or belief.;category
Lex Superior Relator;A relationship or connection established by the principle of 'lex superior derogat legi inferiori' (superior law overrides inferior law).;relator
Intention;"A determination to act in a particular way; purpose or aim.";quality
Disallowed Situation;A situation that is prohibited or not permitted.;subkind
Institutional Agent;An agent that operates within and represents an institution, such as a government agency or corporation.;role
Juridical Person;A legal entity, such as a corporation or organization, that is recognized as having rights and responsibilities separate from its members.;kind
Circumstance;A fact or condition connected with or relevant to an event or action.;kind
Aggravating;Making a crime or offense more serious or severe.;quality
Qualification;"A condition or requirement that must be met; a restriction or modification.";kind
Criminal Act;An act that is forbidden by law and punishable by the state.;subkind
Lex Posterior Relator;A relationship or connection established by the principle of 'lex posterior derogat priori' (later law overrides earlier law).;relator
State;A politically organized body of people usually occupying a definite territory.;kind
Crime Author;The person who commits a crime.;role
Incriminating;Making someone appear guilty of a crime or wrongdoing.;quality
Event;An occurrence or happening, especially one that is significant.;event
Legal Norm;A rule or standard of behavior that is recognized as binding and enforceable by a legal authority.;kind
Adult;A person who is legally considered to be an adult, typically at the age of 18.;phase
Ancient Rule;A rule or law that has been in existence for a very long time.;subkind
Passive Juridical Person;A legal entity that is acted upon or affected by an action or event rather than being the primary actor.;role
Criminally Liable;Legally responsible for a crime and subject to punishment.;situation
Jurisdiction Agent;An agent who has legal authority within a specific geographical area or over certain types of cases.;role
Culpable Event;An event that involves blameworthiness or culpability.;subkind
Prohibition;The act of forbidding or prohibiting something by law, rule, or order.;roleMixin
Underage;Not old enough to be legally allowed to do something.;phase
Normative Description;A description of how things ought to be or what should be the case, based on norms, standards, or values.;subkind
Allowed Situation;A situation that is permitted or authorized.;subkind
Legal Act;An act that is performed within the bounds of the law.;subkind
Legal Normative Description;A description of legal norms, standards, or rules.;subkind
Lex Specialis Relator;A relationship or connection established by the principle of 'lex specialis derogat legi generali' (specific law overrides general law).;relator
Fine;A sum of money imposed as a penalty for an offense or wrongdoing.;subkind
Register;An official list or record of names or items.;kind
Object;A material thing that can be seen and touched.;category
Mandatory Situation;A situation in which a particular action or behavior is required or obligatory.;subkind
Physical Object;An object that has a physical form and exists in the material world.;subkind
Non-Incriminating;Not making someone appear guilty of a crime or wrongdoing.;quality
Social Commitment;An obligation or pledge made within a social context, often involving responsibility towards others or a group.;subkind
Criminally Incapable;Lacking the legal capacity to commit a crime due to age, mental state, or other factors.;situation
Able Agent Participation;The involvement or engagement of a capable individual in an action or event.;roleMixin
Unfulfilled Specific Duty to Act;A specific and clearly defined legal or moral obligation to take action that has not been met.;situation
Legal Relator;A relationship or connection established by law.;relator
Principle;A fundamental truth or proposition that serves as the foundation for a system of belief or behavior or for a chain of reasoning.;kind
Legal Object;An entity or concept that is subject to legal rights, duties, or regulations.;roleMixin
Commitment;The state or quality of being dedicated to a cause, activity, etc.;quality
Jurisdictional State;A state that has legal authority within a specific geographical area.;subkind
Legal Agent;An agent that acts on behalf of another in legal matters.;role
Typical Event;An event that is characteristic or representative of a particular category or type.;subkind
Crime;An action or omission that constitutes an offense that may be prosecuted by the state and is punishable by law.;kind
Mental Moment;A moment or point in time characterized by a particular mental state or process.;phase
Collective Social Agent;A group of individuals acting together as a single entity within a social context.;collective
Obligation;"An act or course of action to which a person is morally or legally bound; a duty or commitment.";kind
Unfulfilled;Not carried out or brought to completion.;quality
Guarantor;A person who undertakes an obligation to answer for the debt, default, or miscarriage of another.;role
Action Contribution;The act of contributing to an action or event.;relator
Inferior Rule;A rule that is subordinate to or overridden by a superior rule or law.;subkind
Agent Participation;The involvement or engagement of an agent in an action or event.;roleMixin
Unlawful Event;An event that violates the law or legal regulations.;subkind
CNPJ;Brazilian company taxpayer registry identification (Cadastro Nacional de Pessoas Jurídicas).;datatype
Pure Omissive Crime;A crime that consists solely of the failure to perform a legally required act.;subkind
Situation;"A set of circumstances in which one finds oneself; a state of affairs.";situation
Crime Relator;A relationship or connection related to a crime or criminal activity.;relator
Positive Law;Law that is explicitly created and codified by a recognized legal authority.;subkind
Guarantor Able Person;A capable individual who assumes responsibility for another's actions or obligations.;roleMixin
Physical Agent;An agent that has a physical form and interacts with the material world.;roleMixin
Legal Rule;A rule or regulation that is established and enforced by a legal authority.;subkind
Mitigating;Making something less severe, serious, or painful.;quality
Ability;Possession of the means or skill to do something.;quality
Society;The aggregate of people living together in a more or less ordered community.;kind
Mentally Healthy;Exhibiting sound mental and emotional well-being.;phaseMixin
Active Agent;An agent that initiates actions or exerts influence.;role
Able Person;An individual who is capable of performing certain actions or fulfilling obligations.;roleMixin
Specific Duty to Act;A particular and well-defined obligation to take action in a specific situation.;subkind
Crime Object;The target or subject matter of a crime.;roleMixin
Passive Society;A society that is characterized by inaction, lack of initiative, or a tendency to be acted upon rather than taking an active role.;phaseMixin
Material Object;An object that has a physical form and exists in the material world.;subkind
name;description;inferred_stereotype
Theoretical value;A value that is determined through theoretical or abstract reasoning, often without direct observation or measurement.;quality
Cost value;The monetary or non-monetary value associated with the cost of something.;quality
Quality domain;A specific area or aspect of quality that is being considered.;subkind
Benefit-specific valuation;The process of assessing value based on the specific benefits that are being considered.;subkind
VO's functional quality;The quality of a value object in terms of its functionality or ability to perform its intended purpose.;quality
Agent;An entity that has the capacity to act or make decisions.;category
Context;The circumstances or setting in which something exists or occurs.;situation
Object kind;A type or category of object.;kind
Preference;A greater liking for one alternative over another or others.;quality
VO's quality;The overall quality of a value object.;quality
Theoretical valuation relationship;A relationship that connects a theoretical value to the entity or concept it describes.;relator
Cost-specific valuation;Assessing value based on specific costs involved.;subkind
Benefit value;The value derived from the benefits of something.;quality
Context involvement relationship;A relationship that indicates the involvement or influence of context on something.;relator
VO's non-functional quality;The quality of a value object that relates to aspects beyond its basic functionality, such as usability, reliability, or aesthetics.;quality
Desire;A strong feeling of wanting to have something or wishing for something to happen.;quality
Value Object;An object that holds or represents value.;roleMixin
Perceived value;The value that is perceived or subjective to an individual or group.;quality
name;description;inferred_stereotype;comment
Parent;An individual who has a child, biologically or legally.;role;
Entrepreneur;An individual who starts and manages a business, assuming financial risks.;role;
Offspring;A person's child or children.;subkind;More specific than just 'Person.'
PA Client;An individual who receives services from a Public Authority.;role;
On an Exchange Stay;An individual participating in a temporary exchange program.;phase;
Doctoral Degree Student;An individual pursuing a doctoral degree at an institution.;subkind;
Parenthood;The state of being a parent.;phase;
Citizen's Role;This is vague. It could refer to a specific role a citizen plays (voter, juror, etc.), or the general concept of having rights and responsibilities.;;Needs more context to assign a stereotype.
Child;A young human being below the age of majority.;subkind;
Master Degree Student;An individual pursuing a master's degree at an institution.;subkind;
Company;A legally recognized business entity.;kind;
Senior;This is ambiguous. It could refer to an elderly person or to someone in a senior position within an organization.;;Needs more context to assign a stereotype.
Company Pensioner;An individual receiving a pension from a company.;role;
Bachelor Degree Student;An individual pursuing a bachelor's degree at an institution.;subkind;
Old Age Pensioner;An individual receiving a pension due to old age.;role;
Pupil;A student in a school.;role;
Study Interrupted;The temporary cessation of an individual's education.;phase;
Seeking for employment;An individual actively looking for a job.;phase;
Unemployed;An individual without a job but seeking one.;phase;
Employed;An individual currently holding a job.;phase;
Secondary School Student;A student attending secondary school.;subkind;
Student;An individual enrolled in a course or program of study.;role;
In requalification;An individual undergoing training to gain new skills.;phase;
Employee;An individual who works for an organization in exchange for compensation.;role;
Citizen;A legally recognized member of a state or nation.;role;
name;description;inferred_stereotype
Information Piece;A discrete unit of information.;kind
Monitoring Record;A record of a monitoring activity.;kind
Digital Folder;A folder used to store digital files.;kind
Confirmed Human Rights Violation;A human rights violation that has been verified as having occurred.;kind
UFO-L: Legal Normative Description;A description of a legal norm using the UFO-L ontology.;kind
Consequence On Collective;The impact or effect of something on a group of people.;kind
SupplyFlowList;A list of supply flows.;kind
Material Absuser;An entity that abuses material resources.;role
De Facto Detainment;Detention that is not legally authorized but is happening in practice.;kind
E-OPL: Simple Organisational Unit;A basic organizational unit within the E-OPL framework.;kind
UFO-B: Situation;A state of affairs in the world, as defined by the UFO-B ontology.;situation
Merged With;The act of combining two or more things into one.;relator
Information Exchange;The act of sharing information between two or more parties.;event
Site;A place where something is located or where something happens.;kind
Disclose Information;The act of making information known.;event
Communication Channel;A medium through which information is transmitted.;kind
OwnerShipList;A list of ownership relationships.;kind
UFO-L: Singular Legal Agent;A single legal entity, as defined by the UFO-L ontology.;kind
Formal Organisation;An organization with a defined structure and rules.;kind
MembershipTypeList;A list of membership types.;kind
Goal Transfer From Sender;The transfer of a goal from one agent to another.;event
UFO-C: Human Agent;A human being as an agent, as defined by the UFO-C ontology.;kind
Informed Consent;Consent that is given freely and based on full information about the risks and benefits involved.;kind
Media Object;An object that is used to store or transmit information.;kind
Perpetration by ommission;The act of committing a harmful act by failing to do something that is required.;kind
Consequence On Person;The impact or effect of something on an individual.;kind
Confidentiality;The state of keeping information secret.;kind
Affiliation;A relationship of being closely associated with or connected to someone or something.;relator
Adult;A person who has reached the age of majority.;phase
Official Legal Record;A record that is recognized by law.;kind
UFO-C: Society;A group of people living together in an organized community, as defined by the UFO-C ontology.;kind
UFO-L: Agentive Legal Institution;A legal institution that is capable of acting, as defined by the UFO-L ontology.;kind
Detained person;A person who is being detained.;role
Ethnic Group;A group of people who share a common culture and ancestry.;kind
Detained Group;A group of people who are being detained.;kind
Informal Organisation;An organization that does not have a defined structure or rules.;kind
UFO-B: Action;An intentional activity performed by an agent, as defined by the UFO-B ontology.;event
Supply Flow;The movement of goods or services from one place to another.;kind
Professional Relationship;A relationship between two or more people who are connected through their work.;relator
UFO-L: Conduct Legal Norm;A legal norm that governs conduct, as defined by the UFO-L ontology.;kind
Intentional Event;An event that is the result of an intention.;event
UFO-A: Substantial;An entity that exists independently of other entities, as defined by the UFO-A ontology.;kind
Reputational Consequence;The impact or effect of something on someone's reputation.;kind
Moral Duty-bearer;An entity that has a moral obligation to do something.;role
Function Variation;A change in the function of something.;event
Legal Process Relation;A relationship between two or more legal processes.;relator
Official Legal Process;A legal process that is recognized by law.;kind
Reparation;The making of amends for a wrong one has done.;kind
E-OPL: Team;A group of people working together towards a common goal, as defined by the E-OPL framework.;kind
UFO-B: Counter-factual situation;A situation that could have happened but did not, as defined by the UFO-B ontology.;situation
Human Rights Mechanism;A process or procedure that is used to protect human rights.;kind
Negative Consequence On Agent;A negative impact or effect of something on an agent.;kind
Natural Person;A human being, as opposed to a legal person such as a corporation.;kind
UFO-C: Social Agent;An agent that is part of a social group, as defined by the UFO-C ontology.;kind
Religious Group;A group of people who share the same religious beliefs.;kind
Possible Human Rights Violation;An event or situation that may constitute a human rights violation.;kind
Witness;A person who sees an event, typically a crime or accident, take place.;role
Force At Work;A force that is having an effect on a situation.;kind
Support;The act of helping someone or something.;relator
Original Media Object;The first or original copy of a media object.;kind
Economical Consequence;The impact or effect of something on the economy.;kind
UFO-C: Institutional Agent;An agent that is part of an institution, as defined by the UFO-C ontology.;kind
Justice;The quality of being fair and reasonable.;kind
Money Flow;The movement of money from one place to another.;kind
Nation State;A sovereign state whose citizens or subjects are relatively homogeneous in factors such as language or common descent.;kind
Monitoring Staff;The staff who are responsible for monitoring.;collective
Rights-holder;A person or group that has rights.;role
UFO-B: Complex event;An event that is composed of two or more atomic events, as defined by the UFO-B ontology.;event
Guarantees Of Non-Repetition;Measures taken to prevent the recurrence of something, especially something undesirable.;kind
Ownership;The state or fact of owning something.;relator
Detained;Kept in custody or confinement.;situation
Living Person;A person who is alive.;kind
Network Connection;A connection between two or more devices that allows them to communicate.;kind
UFO-B: Participation;The act of taking part in something, as defined by the UFO-B ontology.;relator
Real Consequence For Agent;An actual impact or effect of something on an agent.;kind
Information Exchange Record;A record of an information exchange.;kind
Place;A particular position or point in space.;kind
Remedy;A means of counteracting or eliminating something undesirable.;kind
Physical Media Object;A media object that has a physical form.;kind
Territorial Consequence;The impact or effect of something on a territory.;kind
UFO-B: Fact;Something that is indisputably the case, as defined by the UFO-B ontology.;kind
Weight;A body's relative mass or the quantity of matter contained by it.;quantity
Legally Defined Human Rights Violation;A human rights violation that is defined by law.;kind
UFO-L: Legally Defined Event;An event that is recognized by law, as defined by the UFO-L ontology.;event
Psychological Consequence;The impact or effect of something on someone's mental or emotional state.;kind
Assignmnent;The allocation of a task or duty to a person.;event
Duty-bearer representative;A person who represents a duty-bearer.;role
Affective Relationship;A relationship that is characterized by emotion or feeling.;relator
Human Rights Instrument;A legal document that sets out human rights standards.;kind
Detainment;The act of detaining someone.;event
Failed Responsibility To Respect;A failure to fulfill the responsibility to respect something.;kind
Goal Transfer From Sender To Influence Third Agent;The transfer of a goal from one agent to another with the intention of influencing a third agent.;event
Detention Centre;A place where people are detained.;kind
State Authority;The power of the state to govern.;kind
UFO-L: Legal Norm;A rule or standard of behavior that is enforced by law, as defined by the UFO-L ontology.;kind
Height;The measurement of someone or something from head to foot or from base to top.;quantity
Alleged Human Rights Violation;A human rights violation that is claimed to have occurred but has not yet been verified.;kind
Has Influence On;The ability to affect something or someone.;relator
Risk;The possibility of something bad happening.;kind
Criminal Organisation;An organization that engages in criminal activities.;kind
Consequence For Resulting Event Agent;The impact or effect of something on the agent who caused a resulting event.;kind
Detainment Conditions;The conditions under which someone is detained.;kind
E-OPL: Standalone Organisation;An organization that is not part of a larger group, as defined by the E-OPL framework.;kind
InfluenceList;A list of influences.;kind
Other Physical Object;A physical object that is not otherwise specified.;kind
Legal Consequence;The legal impact or effect of something.;kind
Human Rights Standard;A standard that is used to protect human rights.;kind
UFO-L: Legal Agent;An agent that is recognized by law, as defined by the UFO-L ontology.;kind
Abusive Event;An event that involves abuse.;event
Gender Identity;A person's sense of their own gender.;kind
UFO-C: Social Object;An object that is relevant to social interactions, as defined by the UFO-C ontology.;kind
E-OPL: Complex Organisation;An organization that has a complex structure, as defined by the E-OPL framework.;kind
Person Relationship;A relationship between two or more people.;relator
UFO-B: Event;Something that happens at a particular time and place, as defined by the UFO-B ontology.;event
Element of Legally Defined Human Rights Violations;A component or aspect of a legally defined human rights violation.;kind
Complex Place;A place that has a complex structure or history.;kind
Sex;Either of the two main categories (male and female) into which humans and many other living things are divided on the basis of their reproductive functions.;kind
Receive Information;The act of getting information.;event
Failed Responsibility To Promote;A failure to fulfill the responsibility to promote something.;kind
Paper Document;A document that is written or printed on paper.;kind
Physical Consequence;The physical impact or effect of something.;kind
Deceased Person;A person who is dead.;kind
Consequence For Agent;The impact or effect of something on an agent.;kind
Positive Consequence On Agent;A positive impact or effect of something on an agent.;kind
Legal Victim;A person who has been harmed or injured as a result of a crime or other legal wrong.;role
UFO-L: Power Legal Norm;A legal norm that confers power on someone, as defined by the UFO-L ontology.;kind
E-OPL: Complex Organisational Unit;A complex organizational unit within the E-OPL framework.;kind
Service Flow;The movement of services from one place to another.;kind
Failed Responsibility To Protect;A failure to fulfill the responsibility to protect something.;kind
Digital Media Object;A media object that is in digital form.;kind
Monitoring Event Participant;A participant in a monitoring event.;role
Duty-bearer;An entity that has a duty or obligation.;role
Memory;The faculty by which the mind stores and remembers information.;kind
Age;The length of time that a person has lived or a thing has existed.;quantity
Sexual Orientation;A person's sexual identity in relation to the gender to which they are attracted.;kind
Digital File;A file that is stored in digital form.;kind
Human Rights Problem;A problem that relates to human rights.;kind
UFO-A: Non-Agentive Substantial;A substantial entity that is not an agent, as defined by the UFO-A ontology.;kind
Head Member;The leader of a group.;role
Oppose;Disapprove of and attempt to prevent, especially by argument.;relator
Child;A young human being below the age of puberty or below the legal age of majority.;phase
Legal Perpetrator;A person or entity that commits a legal wrong.;role
Truth;The quality or state of being true.;kind
E-OPL: Organisational Unit;A basic unit within an organization, as defined by the E-OPL framework.;kind
Family Relationship;A relationship between members of the same family.;relator
Group;A number of people or things that are located close together or are considered or classed as a unit.;collective
Causation;The action of causing something.;relator
Human Rights Violation;A violation of human rights.;kind
Observation Record;A record of an observation.;kind
Organisation Member;A member of an organization.;role
UFO-B: Time Frame;A period of time, as defined by the UFO-B ontology.;kind
Complete Ownership;The state of having full ownership of something.;kind
Legal Analysis;The process of examining legal issues.;kind
Partial Ownership;The state of having part ownership of something.;kind
Membership;The state of being a member of a group.;relator
Counter-factual Consequence For Agent;The impact or effect of something that could have happened but did not, on an agent.;kind
UFO-C: Agent;An entity that is capable of acting, as defined by the UFO-C ontology.;kind
Common Member;A member that is shared by two or more groups.;role
UFO-C: Intention;A mental state that represents a commitment to carrying out an action or actions in the future, as defined by the UFO-C ontology.;kind
Personal Relationship;A relationship between two people who are close.;relator
Recording;The act of storing sounds or moving images on a disc or tape.;kind
E-OPL: Simple Organisation;A simple organization as defined by the E-OPL framework.;kind
E-OPL: Organisation;An organization as defined by the E-OPL framework.;kind
Information Flow;The movement of information from one place to another.;kind
Observation Action;The act of observing something.;event
Monitoring Event;An event that involves monitoring.;event
UFO-C: Goal;A desired state of affairs that an agent is trying to achieve, as defined by the UFO-C ontology.;kind
Monitoring Process;A process for monitoring something.;kind
Identity Group;A group of people who share a common identity.;kind
Atomic Place;A place that is not further decomposable, as opposed to a complex place.;kind
Perpetration by commission;The act of committing a harmful act by doing something.;kind
Circumstantial Group;A group of people who are brought together by circumstances.;kind
UFO-C: Collective Social Agent;A group of social agents acting as a single entity, as defined by the UFO-C ontology.;collective
Benign Human Rights Problem;A human rights problem that is not serious.;kind
Geolocation;The identification of the geographical location of a device or person.;kind
Religion;The belief in and worship of a superhuman controlling power, especially a personal God or gods.;kind
De Jure Detainment;Detention that is legally authorized.;kind
Ethnicity;The fact or state of belonging to a social group that has a common national or cultural tradition.;kind
name;description;inferred_stereotype
economic-agent;An individual or organization that participates in economic activities, such as production, consumption, or exchange.;role
increment-event;An event that increases the quantity of an economic resource.;event
participation;The act of taking part in an economic activity.;relator
economic-event;An event that involves economic resources or agents.;event
transfer;The movement of an economic resource from one agent to another.;relator
to;Indicates the destination of a transfer.;relator
outside-party;An economic agent that is not part of the system being modeled.;role
transformation;The conversion of one or more economic resources into another.;relator
outflow;The flow of an economic resource out of a stock.;relator
take;The act of receiving an economic resource.;relator
inside-party;An economic agent that is part of the system being modeled.;role
give;The act of providing an economic resource.;relator
stock-flow;The relationship between a stock and the flows that affect it.;relator
economic-resource;Anything that can be used to produce goods or services.;kind
from;Indicates the origin of a transfer.;relator
consume;The act of using up an economic resource.;relator
inflow;The flow of an economic resource into a stock.;relator
duality;The relationship between two concepts that are opposite but interconnected.;relator
transformation-duality;The dual relationship between two transformations.;relator
decrement-event;An event that decreases the quantity of an economic resource.;event
produce;The act of creating an economic resource.;relator
transfer-duality;The dual relationship between two transfers.;relator
trading-partner;An economic agent with whom another agent engages in exchange.;role
name;description;inferred_stereotype
MedicalProcedureTrigger;An event or condition that initiates the need for a medical procedure.;situation
string;Represents textual data.;datatype
PrescribedDoseSchedule;A schedule for administering doses of a medication as prescribed by a doctor.;kind
SymptomEnum;A predefined list of symptoms.;category
MedicalConditionStage;A phase or degree of advancement in the development of a medical condition.;phase
MedicalProcedureOutcome;The result or consequence of a medical procedure.;situation
TreatmentPatient;A patient undergoing treatment.;role
DiagnosticProcedure;A medical procedure used to diagnose a condition.;subkind
Doctor;A qualified practitioner of medicine.;role
PatientReport;A report on a patient's condition.;kind
NonSevereOutcome;An outcome of a medical procedure that is not severe.;subkind
MedicalSpeciality;A branch of medicine focused on a particular area.;subkind
SurgicalProcedure;A medical procedure involving surgery.;subkind
RemoteMedicalProcedure;A medical procedure conducted remotely.;subkind
SpecialistMedicalProcedure;A medical procedure performed by a specialist.;subkind
ContactPoint;A point of contact for communication.;kind
NamedEntity;An entity with a name.;mixin
VisitRequest;A request for a medical visit.;kind
float;Represents numerical data with decimal points.;datatype
Patient;A person receiving medical care.;role
MedicalCondition;An abnormal state of health.;kind
Drug;A medicine or other substance which has a physiological effect.;kind
PalliativeProcedure;A medical procedure aimed at relieving symptoms without curing the underlying condition.;subkind
User;A person interacting with a system.;role
Diagnosis;The identification of the nature of an illness.;kind
MedicalHistory;A record of past health events.;kind
DiagnosisMethod;A method used for diagnosis.;kind
HoursSpecification;A specification of a duration in hours.;kind
boolean;Represents truth values (true or false).;datatype
ReportingPatient;A patient who is reporting symptoms or a condition.;role
